continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Oceania,New Zealand,2006,male,75+ years,14,95930,14.59,New Zealand2006,,"111,608,845,081",28628,Silent
Oceania,New Zealand,2006,female,25-34 years,28,283300,9.88,New Zealand2006,,"111,608,845,081",28628,Generation X
Oceania,New Zealand,2006,female,35-54 years,52,619730,8.39,New Zealand2006,,"111,608,845,081",28628,Boomers
Oceania,New Zealand,2006,female,15-24 years,24,299490,8.01,New Zealand2006,,"111,608,845,081",28628,Millenials
Oceania,New Zealand,2006,female,55-74 years,23,360390,6.38,New Zealand2006,,"111,608,845,081",28628,Silent
Oceania,New Zealand,2006,female,75+ years,8,139990,5.71,New Zealand2006,,"111,608,845,081",28628,Silent
Oceania,New Zealand,2006,female,5-14 years,4,293570,1.36,New Zealand2006,,"111,608,845,081",28628,Millenials
Oceania,New Zealand,2006,male,5-14 years,2,308750,0.65,New Zealand2006,,"111,608,845,081",28628,Millenials
Oceania,New Zealand,2007,male,25-34 years,80,262570,30.47,New Zealand2007,,"137,316,087,308",34892,Generation X
Oceania,New Zealand,2007,male,35-54 years,150,588830,25.47,New Zealand2007,,"137,316,087,308",34892,Boomers
Oceania,New Zealand,2007,male,75+ years,23,99040,23.22,New Zealand2007,,"137,316,087,308",34892,Silent
Oceania,New Zealand,2007,male,15-24 years,70,309990,22.58,New Zealand2007,,"137,316,087,308",34892,Millenials
Oceania,New Zealand,2007,male,55-74 years,52,354950,14.65,New Zealand2007,,"137,316,087,308",34892,Silent
Oceania,New Zealand,2007,female,35-54 years,55,627060,8.77,New Zealand2007,,"137,316,087,308",34892,Boomers
Oceania,New Zealand,2007,female,15-24 years,23,302660,7.6,New Zealand2007,,"137,316,087,308",34892,Millenials
Oceania,New Zealand,2007,female,25-34 years,14,281170,4.98,New Zealand2007,,"137,316,087,308",34892,Generation X
Oceania,New Zealand,2007,female,75+ years,7,142060,4.93,New Zealand2007,,"137,316,087,308",34892,Silent
Oceania,New Zealand,2007,female,55-74 years,18,371080,4.85,New Zealand2007,,"137,316,087,308",34892,Silent
Oceania,New Zealand,2007,female,5-14 years,1,290770,0.34,New Zealand2007,,"137,316,087,308",34892,Generation Z
Oceania,New Zealand,2007,male,5-14 years,1,305270,0.33,New Zealand2007,,"137,316,087,308",34892,Generation Z
Oceania,New Zealand,2008,male,25-34 years,70,263560,26.56,New Zealand2008,,"133,279,679,483",33585,Generation X
Oceania,New Zealand,2008,male,15-24 years,83,314500,26.39,New Zealand2008,,"133,279,679,483",33585,Millenials
Oceania,New Zealand,2008,male,35-54 years,139,590880,23.52,New Zealand2008,,"133,279,679,483",33585,Boomers
Oceania,New Zealand,2008,male,55-74 years,69,365500,18.88,New Zealand2008,,"133,279,679,483",33585,Silent
Oceania,New Zealand,2008,male,75+ years,18,101730,17.69,New Zealand2008,,"133,279,679,483",33585,Silent
Oceania,New Zealand,2008,female,15-24 years,38,304640,12.47,New Zealand2008,,"133,279,679,483",33585,Millenials
Oceania,New Zealand,2008,female,35-54 years,52,631720,8.23,New Zealand2008,,"133,279,679,483",33585,Boomers
Oceania,New Zealand,2008,female,25-34 years,18,280380,6.42,New Zealand2008,,"133,279,679,483",33585,Generation X
Oceania,New Zealand,2008,female,55-74 years,22,381910,5.76,New Zealand2008,,"133,279,679,483",33585,Silent
Oceania,New Zealand,2008,female,75+ years,6,144290,4.16,New Zealand2008,,"133,279,679,483",33585,Silent
Oceania,New Zealand,2008,female,5-14 years,3,287370,1.04,New Zealand2008,,"133,279,679,483",33585,Generation Z
Oceania,New Zealand,2008,male,5-14 years,2,301970,0.66,New Zealand2008,,"133,279,679,483",33585,Generation Z
Oceania,New Zealand,2009,male,15-24 years,94,320230,29.35,New Zealand2009,,"121,338,622,025",30259,Millenials
Oceania,New Zealand,2009,male,35-54 years,144,591800,24.33,New Zealand2009,,"121,338,622,025",30259,Boomers
Oceania,New Zealand,2009,male,25-34 years,64,267390,23.94,New Zealand2009,,"121,338,622,025",30259,Generation X
Oceania,New Zealand,2009,male,75+ years,25,104540,23.91,New Zealand2009,,"121,338,622,025",30259,Silent
Oceania,New Zealand,2009,male,55-74 years,61,376390,16.21,New Zealand2009,,"121,338,622,025",30259,Silent
Oceania,New Zealand,2009,female,25-34 years,20,281930,7.09,New Zealand2009,,"121,338,622,025",30259,Generation X
Oceania,New Zealand,2009,female,15-24 years,21,307230,6.84,New Zealand2009,,"121,338,622,025",30259,Millenials
Oceania,New Zealand,2009,female,35-54 years,42,634540,6.62,New Zealand2009,,"121,338,622,025",30259,Boomers
Oceania,New Zealand,2009,female,55-74 years,23,393990,5.84,New Zealand2009,,"121,338,622,025",30259,Silent
Oceania,New Zealand,2009,female,75+ years,8,146230,5.47,New Zealand2009,,"121,338,622,025",30259,Silent
Oceania,New Zealand,2009,male,5-14 years,6,300000,2.0,New Zealand2009,,"121,338,622,025",30259,Generation Z
Oceania,New Zealand,2009,female,5-14 years,4,285710,1.4,New Zealand2009,,"121,338,622,025",30259,Generation Z
Oceania,New Zealand,2010,male,35-54 years,155,591000,26.23,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
Oceania,New Zealand,2010,male,25-34 years,65,272460,23.86,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
Oceania,New Zealand,2010,male,15-24 years,77,326870,23.56,New Zealand2010,0.905,"146,583,831,538",36145,Millenials
Oceania,New Zealand,2010,male,75+ years,20,107610,18.59,New Zealand2010,0.905,"146,583,831,538",36145,Silent
Oceania,New Zealand,2010,male,55-74 years,67,387900,17.27,New Zealand2010,0.905,"146,583,831,538",36145,Silent
Oceania,New Zealand,2010,female,15-24 years,35,310690,11.27,New Zealand2010,0.905,"146,583,831,538",36145,Millenials
Oceania,New Zealand,2010,female,25-34 years,30,285250,10.52,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
Oceania,New Zealand,2010,female,35-54 years,51,635970,8.02,New Zealand2010,0.905,"146,583,831,538",36145,Generation X
Oceania,New Zealand,2010,female,75+ years,9,148370,6.07,New Zealand2010,0.905,"146,583,831,538",36145,Silent
Oceania,New Zealand,2010,female,55-74 years,21,406770,5.16,New Zealand2010,0.905,"146,583,831,538",36145,Silent
Oceania,New Zealand,2010,female,5-14 years,3,284090,1.06,New Zealand2010,0.905,"146,583,831,538",36145,Generation Z
Oceania,New Zealand,2010,male,5-14 years,3,298490,1.01,New Zealand2010,0.905,"146,583,831,538",36145,Generation Z
Oceania,New Zealand,2011,male,15-24 years,96,330920,29.01,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
Oceania,New Zealand,2011,male,25-34 years,70,277600,25.22,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
Oceania,New Zealand,2011,male,35-54 years,129,586950,21.98,New Zealand2011,0.907,"168,461,998,741",41184,Generation X
Oceania,New Zealand,2011,male,75+ years,19,110720,17.16,New Zealand2011,0.907,"168,461,998,741",41184,Silent
Oceania,New Zealand,2011,male,55-74 years,60,399890,15.0,New Zealand2011,0.907,"168,461,998,741",41184,Boomers
Oceania,New Zealand,2011,female,15-24 years,33,311490,10.59,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
Oceania,New Zealand,2011,female,25-34 years,19,288510,6.59,New Zealand2011,0.907,"168,461,998,741",41184,Millenials
Oceania,New Zealand,2011,female,35-54 years,34,633580,5.37,New Zealand2011,0.907,"168,461,998,741",41184,Generation X
Oceania,New Zealand,2011,female,75+ years,8,150850,5.3,New Zealand2011,0.907,"168,461,998,741",41184,Silent
Oceania,New Zealand,2011,female,55-74 years,19,419820,4.53,New Zealand2011,0.907,"168,461,998,741",41184,Boomers
Oceania,New Zealand,2011,female,5-14 years,3,283270,1.06,New Zealand2011,0.907,"168,461,998,741",41184,Generation Z
Oceania,New Zealand,2011,male,5-14 years,3,296860,1.01,New Zealand2011,0.907,"168,461,998,741",41184,Generation Z
Oceania,New Zealand,2012,male,15-24 years,107,331070,32.32,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
Oceania,New Zealand,2012,male,35-54 years,151,581830,25.95,New Zealand2012,0.909,"176,192,886,551",42756,Generation X
Oceania,New Zealand,2012,male,25-34 years,60,283640,21.15,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
Oceania,New Zealand,2012,male,75+ years,24,114250,21.01,New Zealand2012,0.909,"176,192,886,551",42756,Silent
Oceania,New Zealand,2012,male,55-74 years,55,411660,13.36,New Zealand2012,0.909,"176,192,886,551",42756,Boomers
Oceania,New Zealand,2012,female,15-24 years,41,310390,13.21,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
Oceania,New Zealand,2012,female,75+ years,12,153580,7.81,New Zealand2012,0.909,"176,192,886,551",42756,Silent
Oceania,New Zealand,2012,female,35-54 years,48,629670,7.62,New Zealand2012,0.909,"176,192,886,551",42756,Generation X
Oceania,New Zealand,2012,female,25-34 years,22,291540,7.55,New Zealand2012,0.909,"176,192,886,551",42756,Millenials
Oceania,New Zealand,2012,female,55-74 years,17,432800,3.93,New Zealand2012,0.909,"176,192,886,551",42756,Boomers
Oceania,New Zealand,2012,male,5-14 years,7,297240,2.35,New Zealand2012,0.909,"176,192,886,551",42756,Generation Z
Oceania,New Zealand,2012,female,5-14 years,5,283200,1.77,New Zealand2012,0.909,"176,192,886,551",42756,Generation Z
Oceania,New Zealand,2013,male,35-54 years,140,583390,24.0,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation X
Oceania,New Zealand,2013,male,15-24 years,75,319330,23.49,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
Oceania,New Zealand,2013,male,75+ years,26,113910,22.83,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Silent
Oceania,New Zealand,2013,male,25-34 years,51,264840,19.26,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
Oceania,New Zealand,2013,male,55-74 years,74,424590,17.43,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Boomers
Oceania,New Zealand,2013,female,15-24 years,37,308050,12.01,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
Oceania,New Zealand,2013,female,35-54 years,63,635060,9.92,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation X
Oceania,New Zealand,2013,female,25-34 years,21,283720,7.4,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Millenials
Oceania,New Zealand,2013,female,55-74 years,19,447810,4.24,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Boomers
Oceania,New Zealand,2013,female,75+ years,5,152240,3.28,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Silent
Oceania,New Zealand,2013,female,5-14 years,2,291080,0.69,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation Z
Oceania,New Zealand,2013,male,5-14 years,0,305750,0.0,New Zealand2013,0.9109999999999999,"190,785,204,764",46198,Generation Z
North America,Nicaragua,2010,male,75+ years,8,45706,17.5,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
North America,Nicaragua,2010,male,25-34 years,82,477796,17.16,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
North America,Nicaragua,2010,male,35-54 years,73,524715,13.91,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
North America,Nicaragua,2010,male,15-24 years,83,614837,13.5,Nicaragua2010,0.619,"8,758,622,329",1715,Millenials
North America,Nicaragua,2010,male,55-74 years,23,199900,11.51,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
North America,Nicaragua,2010,female,15-24 years,33,594335,5.55,Nicaragua2010,0.619,"8,758,622,329",1715,Millenials
North America,Nicaragua,2010,female,25-34 years,15,497514,3.01,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
North America,Nicaragua,2010,female,35-54 years,18,599881,3.0,Nicaragua2010,0.619,"8,758,622,329",1715,Generation X
North America,Nicaragua,2010,female,55-74 years,4,238978,1.67,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
North America,Nicaragua,2010,female,5-14 years,7,609040,1.15,Nicaragua2010,0.619,"8,758,622,329",1715,Generation Z
North America,Nicaragua,2010,male,5-14 years,5,642002,0.78,Nicaragua2010,0.619,"8,758,622,329",1715,Generation Z
North America,Nicaragua,2010,female,75+ years,0,62723,0.0,Nicaragua2010,0.619,"8,758,622,329",1715,Silent
North America,Nicaragua,2011,male,25-34 years,82,490946,16.7,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
North America,Nicaragua,2011,male,75+ years,7,47848,14.63,Nicaragua2011,0.623,"9,774,316,692",1888,Silent
North America,Nicaragua,2011,male,15-24 years,88,615256,14.3,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
North America,Nicaragua,2011,male,55-74 years,29,208944,13.88,Nicaragua2011,0.623,"9,774,316,692",1888,Boomers
North America,Nicaragua,2011,male,35-54 years,61,539194,11.31,Nicaragua2011,0.623,"9,774,316,692",1888,Generation X
North America,Nicaragua,2011,female,15-24 years,54,593303,9.1,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
North America,Nicaragua,2011,female,25-34 years,13,508442,2.56,Nicaragua2011,0.623,"9,774,316,692",1888,Millenials
North America,Nicaragua,2011,female,55-74 years,6,250720,2.39,Nicaragua2011,0.623,"9,774,316,692",1888,Boomers
North America,Nicaragua,2011,female,35-54 years,11,616933,1.78,Nicaragua2011,0.623,"9,774,316,692",1888,Generation X
North America,Nicaragua,2011,female,5-14 years,9,603810,1.49,Nicaragua2011,0.623,"9,774,316,692",1888,Generation Z
North America,Nicaragua,2011,male,5-14 years,9,637235,1.41,Nicaragua2011,0.623,"9,774,316,692",1888,Generation Z
North America,Nicaragua,2011,female,75+ years,0,65290,0.0,Nicaragua2011,0.623,"9,774,316,692",1888,Silent
North America,Nicaragua,2012,male,25-34 years,74,503628,14.69,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
North America,Nicaragua,2012,male,15-24 years,73,615327,11.86,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
North America,Nicaragua,2012,male,55-74 years,24,218891,10.96,Nicaragua2012,0.625,"10,532,001,130",2006,Boomers
North America,Nicaragua,2012,male,35-54 years,53,554382,9.56,Nicaragua2012,0.625,"10,532,001,130",2006,Generation X
North America,Nicaragua,2012,male,75+ years,4,49926,8.01,Nicaragua2012,0.625,"10,532,001,130",2006,Silent
North America,Nicaragua,2012,female,15-24 years,42,591526,7.1,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
North America,Nicaragua,2012,female,25-34 years,17,518676,3.28,Nicaragua2012,0.625,"10,532,001,130",2006,Millenials
North America,Nicaragua,2012,female,35-54 years,12,634573,1.89,Nicaragua2012,0.625,"10,532,001,130",2006,Generation X
North America,Nicaragua,2012,female,55-74 years,4,263316,1.52,Nicaragua2012,0.625,"10,532,001,130",2006,Boomers
North America,Nicaragua,2012,female,75+ years,1,67819,1.47,Nicaragua2012,0.625,"10,532,001,130",2006,Silent
North America,Nicaragua,2012,female,5-14 years,6,599655,1.0,Nicaragua2012,0.625,"10,532,001,130",2006,Generation Z
North America,Nicaragua,2012,male,5-14 years,6,633724,0.95,Nicaragua2012,0.625,"10,532,001,130",2006,Generation Z
North America,Nicaragua,2013,male,25-34 years,83,515416,16.1,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
North America,Nicaragua,2013,male,55-74 years,33,229411,14.38,Nicaragua2013,0.628,"10,982,972,256",2062,Boomers
North America,Nicaragua,2013,male,15-24 years,85,615015,13.82,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
North America,Nicaragua,2013,male,35-54 years,68,570472,11.92,Nicaragua2013,0.628,"10,982,972,256",2062,Generation X
North America,Nicaragua,2013,male,75+ years,6,51968,11.55,Nicaragua2013,0.628,"10,982,972,256",2062,Silent
North America,Nicaragua,2013,female,15-24 years,38,589004,6.45,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
North America,Nicaragua,2013,female,35-54 years,15,652953,2.3,Nicaragua2013,0.628,"10,982,972,256",2062,Generation X
North America,Nicaragua,2013,female,25-34 years,10,527875,1.89,Nicaragua2013,0.628,"10,982,972,256",2062,Millenials
North America,Nicaragua,2013,female,5-14 years,10,596571,1.68,Nicaragua2013,0.628,"10,982,972,256",2062,Generation Z
North America,Nicaragua,2013,female,55-74 years,2,276506,0.72,Nicaragua2013,0.628,"10,982,972,256",2062,Boomers
North America,Nicaragua,2013,male,5-14 years,1,631355,0.16,Nicaragua2013,0.628,"10,982,972,256",2062,Generation Z
North America,Nicaragua,2013,female,75+ years,0,70389,0.0,Nicaragua2013,0.628,"10,982,972,256",2062,Silent
North America,Nicaragua,2014,male,25-34 years,73,525741,13.89,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
North America,Nicaragua,2014,male,55-74 years,29,240048,12.08,Nicaragua2014,0.631,"11,880,438,824",2199,Boomers
North America,Nicaragua,2014,male,35-54 years,67,587734,11.4,Nicaragua2014,0.631,"11,880,438,824",2199,Generation X
North America,Nicaragua,2014,male,15-24 years,65,614142,10.58,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
North America,Nicaragua,2014,male,75+ years,4,54010,7.41,Nicaragua2014,0.631,"11,880,438,824",2199,Silent
North America,Nicaragua,2014,female,15-24 years,31,585711,5.29,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
North America,Nicaragua,2014,female,25-34 years,16,535623,2.99,Nicaragua2014,0.631,"11,880,438,824",2199,Millenials
North America,Nicaragua,2014,female,75+ years,2,73073,2.74,Nicaragua2014,0.631,"11,880,438,824",2199,Silent
North America,Nicaragua,2014,female,55-74 years,6,289927,2.07,Nicaragua2014,0.631,"11,880,438,824",2199,Boomers
North America,Nicaragua,2014,female,5-14 years,12,594338,2.02,Nicaragua2014,0.631,"11,880,438,824",2199,Generation Z
North America,Nicaragua,2014,male,5-14 years,3,629806,0.48,Nicaragua2014,0.631,"11,880,438,824",2199,Generation Z
North America,Nicaragua,2014,female,35-54 years,3,672271,0.45,Nicaragua2014,0.631,"11,880,438,824",2199,Generation X
Europe,Norway,2000,male,15-24 years,70,276727,25.3,Norway2000,0.917,"171,315,639,983",41099,Generation X
Europe,Norway,2000,male,25-34 years,80,336252,23.79,Norway2000,0.917,"171,315,639,983",41099,Generation X
Europe,Norway,2000,male,35-54 years,151,644550,23.43,Norway2000,0.917,"171,315,639,983",41099,Boomers
Europe,Norway,2000,male,55-74 years,77,365883,21.04,Norway2000,0.917,"171,315,639,983",41099,Silent
Europe,Norway,2000,male,75+ years,27,129167,20.9,Norway2000,0.917,"171,315,639,983",41099,G.I. Generation
Europe,Norway,2000,female,25-34 years,27,323870,8.34,Norway2000,0.917,"171,315,639,983",41099,Generation X
Europe,Norway,2000,female,35-54 years,50,617821,8.09,Norway2000,0.917,"171,315,639,983",41099,Boomers
Europe,Norway,2000,female,55-74 years,29,390859,7.42,Norway2000,0.917,"171,315,639,983",41099,Silent
Europe,Norway,2000,female,75+ years,12,220497,5.44,Norway2000,0.917,"171,315,639,983",41099,G.I. Generation
Europe,Norway,2000,female,15-24 years,14,265784,5.27,Norway2000,0.917,"171,315,639,983",41099,Generation X
Europe,Norway,2000,male,5-14 years,4,306438,1.31,Norway2000,0.917,"171,315,639,983",41099,Millenials
